-6.988091841074463295e-02,1.512702476088897789e-02,1.133675192805431581e-01,-7.136162869055201474e-02,8.975211523750714626e-01,3.026184443290153570e-01,1.361987737956512623e-01,7.483790647575675956e-03,-1.530791228871974385e-01,-1.248039430799137844e-01,-1.490156263613600651e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.213581961713875029e-01,6.071301080270494754e-01,-1.380488563691118220e-01,1.424506524450702416e-01,-1.934829935669762913e-01,-2.026864483430624031e-01,-1.820653836306554696e-01,-1.225237289546217828e-01,4.732302111815860773e-02,4.738483185840184353e-01,4.731453417867559907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.956716349703895186e-02,-1.251140009987408153e-01,-1.749175919516220146e-01,6.117197361257732391e-01,-1.625968070714770564e-01,2.073178268409960889e-01,3.851848838177962531e-01,4.600644444777434727e-01,1.129807321876591802e-01,5.823321571723750339e-02,-3.521857792680092580e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.348546458581331153e-01,5.877230255930254721e-01,-9.333740599566131557e-02,2.473691284235323695e-01,-1.377290969091215511e-01,3.861345145868096407e-01,5.150833794548921318e-01,2.395163852480892697e-01,-8.170370557283986035e-02,1.571217882093684515e-01,-2.106694251789299477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.942234753481336521e-02,-1.538650234881224210e-01,6.162622111202830100e-01,2.174708764997412003e-01,-9.481928540499934277e-02,2.234172091451732539e-02,2.279335718005460476e-01,3.695342521296349214e-01,-1.391671410193217329e-01,2.894471473778134074e-01,-4.972332598877198251e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.194681592156366989e-01,-2.757790673841338802e-01,9.495149009619917313e-02,1.875363860513088454e-01,-4.914806978614386646e-01,2.957258724200775846e-02,-5.748080511527740855e-02,-5.525993811898399083e-02,8.344070977539032666e-03,-7.633267937956936811e-01,-8.427091283718600098e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.085581566999144904e-01,8.361398958243929092e-02,3.635809515359837985e-01,3.614562314657441267e-01,1.242268126146290758e-01,5.101054206217900955e-01,3.536713230461687729e-01,3.702176328805012462e-01,-3.132868750444129935e-01,-4.614864918699262269e-02,-2.834067859401483425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.370693555130066826e-02,2.984606365686081481e-02,1.391180892251967782e-01,6.586732629118235982e-01,-3.246355355484457916e-02,1.040829690146536854e-02,1.061869986734104432e-01,4.766668053213988787e-01,-4.375702049079053246e-01,-4.449039902633120103e-02,-3.355902346796820757e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.519809486855886682e-01,-3.988788926742996288e-02,-1.781452661655864023e-01,4.817511840152912117e-01,-2.182127651028196724e-01,-1.235790809901697596e-01,-2.681685424647468619e-01,1.423363878174411790e-01,5.225319636455292294e-01,-4.209266665487467612e-02,-5.655901913579145998e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.939293558329393985e-01,-1.673029665118297704e-01,1.669166486513237735e-01,-3.731009918408574322e-01,2.467981080304567365e-01,-5.524885677364951286e-01,2.971693319101924025e-01,-4.036312732897270016e-03,6.346851079752924285e-02,2.324257901668889681e-01,-2.201117081853098678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
