1.237264852098029638e-01,-1.735842532192687429e-02,-3.586894409641535608e-01,-2.716079968264215605e-01,-7.660839427089560782e-01,2.370989705860135008e-02,-3.316208251366737914e-01,-2.296548083972421717e-01,-1.783282191617518164e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.349915053103514784e-01,-6.525020583364479418e-03,-1.246790670593769385e-01,-1.631009238709013043e-01,8.439798991998502808e-01,-7.439233658897736242e-04,4.298382722703499303e-01,1.965741557145108676e-01,6.231351211011840890e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.464092360369174228e-01,1.664181710579610077e-02,-3.977297086372839630e-01,-2.794664910149934900e-01,-4.994402526553912147e-02,-7.993025685741843300e-02,-7.538482415074350407e-02,-1.171352662380375775e-01,-1.368839669646325918e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.351905310306659169e-01,-5.925762285697994819e-02,-2.790699505305024170e-02,-1.246348841380717914e-01,-6.415272488003660456e-01,-1.107967278855941096e-01,-2.661741829459271513e-01,-2.118528977681585213e-01,-1.927314112491794185e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.611337972731007318e-01,5.720673726697834624e-03,4.918586195273692008e-01,5.735636907353937053e-01,4.106609255841343620e-01,-5.252444403616917529e-02,2.995682168393939415e-01,2.737037866995815083e-01,2.589341072901321650e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.271499517064632323e-01,-3.067448223261549575e-02,-6.026133587238644562e-01,-4.997738294053195585e-01,-1.067006716880842948e-01,1.542943868494138504e-01,-3.987546299914638270e-01,-3.180200127615723793e-01,-2.732058759277802840e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.176243108569402840e-01,-2.033653474688394344e-02,-3.934598045573659553e-01,-2.431860628800618096e-01,-7.695467368028198196e-01,-3.155507925043900957e-02,-2.802695400397741676e-01,-2.016339954616968300e-01,-1.608440839657476751e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.233426240370645161e-01,-6.365691491116597100e-02,-3.113281512050609101e-01,-4.852388493082325782e-01,-4.856730473580904706e-01,2.436119243425069747e-01,-4.843631041625354183e-01,-2.729851217558340037e-01,-2.097590610270197997e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.002779323769243502e-02,-4.721546619335310196e-02,7.960134087858385943e-01,4.874091934983276198e-01,2.156199067673732761e-01,-2.136658416290394477e-02,-1.407407624742298691e-01,1.146418386553277602e-01,2.006539176862631169e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.350080017457471471e-01,-4.166097139813464828e-02,-4.870667034522530026e-01,-5.326308858525414802e-01,5.744682411520600773e-01,1.552496683344238015e-01,-9.420018951443615354e-03,-2.118524738301274524e-01,-2.449921258236597565e-01,0.000000000000000000e+00,1.000000000000000000e+00
